              1               1
            1.1               1
            1.2               1
            1.3               1
            1.4               1
            1.5               1
            1.6               1
            1.7               1
            1.8               1
            1.9               1
              2               1
            2.1               1
            2.2               1
            2.3               1
            2.4               1
            2.5               1
            2.6               1
            2.7               1
            2.8               1
            2.9               1
              3               1
              3             1.1
              3             1.2
              3             1.3
              3             1.4
              3             1.5
              3             1.6
              3             1.7
              3             1.8
              3             1.9
              3               2
              3             2.1
              3             2.2
              3             2.3
              3             2.4
              3             2.5
              3             2.6
              3             2.7
              3             2.8
              3             2.9
              3               3
              3             3.1
              3             3.2
              3             3.3
              3             3.4
              3             3.5
              3             3.6
              3             3.7
              3             3.8
              3             3.9
              3               4
            2.9               4
            2.8               4
            2.7               4
            2.6               4
            2.5               4
            2.4               4
            2.3               4
            2.2               4
            2.1               4
              2               4
            1.9               4
            1.8               4
            1.7               4
            1.6               4
            1.5               4
            1.4               4
            1.3               4
            1.2               4
            1.1               4
              1               4
              1             3.9
              1             3.8
              1             3.7
              1             3.6
              1             3.5
              1             3.4
              1             3.3
              1             3.2
              1             3.1
              1               3
              1             2.9
              1             2.8
              1             2.7
              1             2.6
              1             2.5
              1             2.4
              1             2.3
              1             2.2
              1             2.1
              1               2
              1             1.9
              1             1.8
              1             1.7
              1             1.6
              1             1.5
              1             1.4
              1             1.3
              1             1.2
              1             1.1
           1.25               3
          1.275               3
            1.3               3
          1.325               3
           1.35               3
          1.375               3
            1.4               3
          1.425               3
           1.45               3
          1.475               3
            1.5               3
          1.525               3
           1.55               3
          1.575               3
            1.6               3
          1.625               3
           1.65               3
          1.675               3
            1.7               3
          1.725               3
           1.75               3
           1.75           3.025
           1.75            3.05
           1.75           3.075
           1.75             3.1
           1.75           3.125
           1.75            3.15
           1.75           3.175
           1.75             3.2
           1.75           3.225
           1.75            3.25
           1.75           3.275
           1.75             3.3
           1.75           3.325
           1.75            3.35
           1.75           3.375
           1.75             3.4
           1.75           3.425
           1.75            3.45
           1.75           3.475
           1.75             3.5
          1.725             3.5
            1.7             3.5
          1.675             3.5
           1.65             3.5
          1.625             3.5
            1.6             3.5
          1.575             3.5
           1.55             3.5
          1.525             3.5
            1.5             3.5
          1.475             3.5
           1.45             3.5
          1.425             3.5
            1.4             3.5
          1.375             3.5
           1.35             3.5
          1.325             3.5
            1.3             3.5
          1.275             3.5
           1.25             3.5
           1.25           3.475
           1.25            3.45
           1.25           3.425
           1.25             3.4
           1.25           3.375
           1.25            3.35
           1.25           3.325
           1.25             3.3
           1.25           3.275
           1.25            3.25
           1.25           3.225
           1.25             3.2
           1.25           3.175
           1.25            3.15
           1.25           3.125
           1.25             3.1
           1.25           3.075
           1.25            3.05
           1.25           3.025
           1.85            1.75
 1.849108240114   1.77496871412
 1.846437504658  1.799810193396
  1.84200140309  1.824397851344
 1.835822540765  1.848606394895
  1.82793240375   1.87231246286
 1.818371198374  1.895395254551
 1.807187646349  1.917737145352
 1.794438736491  1.939224286109
 1.780189434324  1.959747183279
 1.764512351024  1.979201256881
 1.747487373415  1.997487373415
 1.729201256881  2.014512351024
 1.709747183279  2.030189434324
 1.689224286109  2.044438736491
 1.667737145352  2.057187646349
 1.645395254551  2.068371198374
  1.62231246286   2.07793240375
 1.598606394895  2.085822540765
 1.574397851344   2.09200140309
 1.549810193396  2.096437504658
  1.52496871412  2.099108240114
            1.5             2.1
  1.47503128588  2.099108240114
 1.450189806604  2.096437504658
 1.425602148656   2.09200140309
 1.401393605105  2.085822540765
  1.37768753714   2.07793240375
 1.354604745449  2.068371198374
 1.332262854648  2.057187646349
 1.310775713891  2.044438736491
 1.290252816721  2.030189434324
 1.270798743119  2.014512351024
 1.252512626585  1.997487373415
 1.235487648976  1.979201256881
 1.219810565676  1.959747183279
 1.205561263509  1.939224286109
 1.192812353651  1.917737145352
 1.181628801626  1.895395254551
  1.17206759625   1.87231246286
 1.164177459235  1.848606394895
  1.15799859691  1.824397851344
 1.153562495342  1.799810193396
 1.150891759886   1.77496871412
           1.15            1.75
 1.150891759886   1.72503128588
 1.153562495342  1.700189806604
  1.15799859691  1.675602148656
 1.164177459235  1.651393605105
  1.17206759625   1.62768753714
 1.181628801626  1.604604745449
 1.192812353651  1.582262854648
 1.205561263509  1.560775713891
 1.219810565676  1.540252816721
 1.235487648976  1.520798743119
 1.252512626585  1.502512626585
 1.270798743119  1.485487648976
 1.290252816721  1.469810565676
 1.310775713891  1.455561263509
 1.332262854648  1.442812353651
 1.354604745449  1.431628801626
  1.37768753714   1.42206759625
 1.401393605105  1.414177459235
 1.425602148656   1.40799859691
 1.450189806604  1.403562495342
  1.47503128588  1.400891759886
            1.5             1.4
  1.52496871412  1.400891759886
 1.549810193396  1.403562495342
 1.574397851344   1.40799859691
 1.598606394895  1.414177459235
  1.62231246286   1.42206759625
 1.645395254551  1.431628801626
 1.667737145352  1.442812353651
 1.689224286109  1.455561263509
 1.709747183279  1.469810565676
 1.729201256881  1.485487648976
 1.747487373415  1.502512626585
 1.764512351024  1.520798743119
 1.780189434324  1.540252816721
 1.794438736491  1.560775713891
 1.807187646349  1.582262854648
 1.818371198374  1.604604745449
  1.82793240375   1.62768753714
 1.835822540765  1.651393605105
  1.84200140309  1.675602148656
 1.846437504658  1.700189806604
 1.849108240114   1.72503128588
            2.8             2.5
 2.798975347902  2.524773803642
 2.795908391021  2.549378377084
 2.790820079782  2.573645646142
  2.78374517251  2.597409840761
 2.774731997997  2.620508627396
 2.763842125362  2.642784217911
 2.751149943479  2.664084447437
 2.736742152819  2.684263813807
 2.720717173202  2.703184471488
 2.703184471488  2.720717173202
 2.684263813807  2.736742152819
 2.664084447437  2.751149943479
 2.642784217911  2.763842125362
 2.620508627396  2.774731997997
 2.597409840761   2.78374517251
 2.573645646142  2.790820079782
 2.549378377084  2.795908391021
 2.524773803642  2.798975347902
            2.5             2.8
 2.475226196358  2.798975347902
 2.450621622916  2.795908391021
 2.426354353858  2.790820079782
 2.402590159239   2.78374517251
 2.379491372604  2.774731997997
 2.357215782089  2.763842125362
 2.335915552563  2.751149943479
 2.315736186193  2.736742152819
 2.296815528512  2.720717173202
 2.279282826798  2.703184471488
 2.263257847181  2.684263813807
 2.248850056521  2.664084447437
 2.236157874638  2.642784217911
 2.225268002003  2.620508627396
  2.21625482749  2.597409840761
 2.209179920218  2.573645646142
 2.204091608979  2.549378377084
 2.201024652098  2.524773803642
            2.2             2.5
 2.201024652098  2.475226196358
 2.204091608979  2.450621622916
 2.209179920218  2.426354353858
  2.21625482749  2.402590159239
 2.225268002003  2.379491372604
 2.236157874638  2.357215782089
 2.248850056521  2.335915552563
 2.263257847181  2.315736186193
 2.279282826798  2.296815528512
 2.296815528512  2.279282826798
 2.315736186193  2.263257847181
 2.335915552563  2.248850056521
 2.357215782089  2.236157874638
 2.379491372604  2.225268002003
 2.402590159239   2.21625482749
 2.426354353858  2.209179920218
 2.450621622916  2.204091608979
 2.475226196358  2.201024652098
            2.5             2.2
 2.524773803642  2.201024652098
 2.549378377084  2.204091608979
 2.573645646142  2.209179920218
 2.597409840761   2.21625482749
 2.620508627396  2.225268002003
 2.642784217911  2.236157874638
 2.664084447437  2.248850056521
 2.684263813807  2.263257847181
 2.703184471488  2.279282826798
 2.720717173202  2.296815528512
 2.736742152819  2.315736186193
 2.751149943479  2.335915552563
 2.763842125362  2.357215782089
 2.774731997997  2.379491372604
  2.78374517251  2.402590159239
 2.790820079782  2.426354353858
 2.795908391021  2.450621622916
 2.798975347902  2.475226196358
 1.287175520439  1.391303483982
 1.104261726416  1.618285655584
 1.226302427709  1.680142859926
 1.175242578707  1.488293930107
 1.083183688081  1.735113367665
  1.08954486581  1.824054253903
 1.127034677058   1.93669311071
 1.215792798006   2.05526007934
 1.425945746097   1.33954486581
 1.603147106164  1.345873628436
 1.737871343648  1.407400126131
  1.34038960344  2.135333584072
